1.31652,-0.67475,-0.68794,-2.23987,-2.2962700000000003,-1.78154,-1.5288700000000002,-1.46586,-1.5198200000000002,-1.53611,1
1.31652,-0.67475,-0.68794,-2.03169,-2.04435,-0.94476,-1.4524,-1.37351,-1.38753,-1.50019,1
-0.7594,-0.67475,1.45328,-2.57294,-2.54818,-1.90108,-1.58291,-1.52443,-1.49701,-1.60795,1
-0.7594,-0.67475,1.45328,-1.90679,-1.7924400000000005,-1.42292,-1.3586,-1.3262,-1.19139,-1.43913,1
-0.7594,-0.67475,1.45328,-1.69862,-1.69167,-1.18384,-1.3688,-1.30367,-1.40578,-1.4104,1
-0.7594,-0.67475,1.45328,-1.82352,-1.94359,-1.78154,-1.47076,-1.42081,-1.46052,-1.44272,1
-0.7594,-0.67475,1.45328,-1.61535,-2.04435,-1.0643,-1.3647200000000002,-1.27214,-1.3556,-1.40321,1
-0.7594,-0.67475,1.45328,-1.49045,-1.54052,-1.30338,-1.28111,-1.14599,-1.30999,-1.3565200000000002,1
-0.7594,-0.67475,1.45328,-1.24064,-1.18784,-1.0643,-1.2556200000000002,-1.18654,-1.2735,-1.2775,1
-0.7594,1.48167,-0.68794,-1.28227,-1.33899,-1.30338,-1.19954,-1.1505,-1.15946,-1.21284,1
-0.7594,1.48167,-0.68794,-1.94843,-1.84282,-1.54246,-1.40448,-1.38702,-1.43315,-1.42836,1
1.31652,-0.67475,-0.68794,-3.07256,-2.95125,-2.73785,-1.64103,-1.5785,-1.60192,-1.66183,1
-0.7594,-0.67475,1.45328,-2.07333,-2.0947400000000003,-1.78154,-1.50236,-1.44559,-1.43315,-1.52174,1
-0.7594,-0.67475,1.45328,-2.2815,-2.2962700000000003,-1.90108,-1.54111,-1.4929,-1.49245,-1.55407,1
-0.7594,-0.67475,1.45328,-2.03169,-1.8932,-1.42292,-1.42181,-1.3217,-1.42859,-1.50019,1
-0.7594,-0.67475,1.45328,-1.86516,-1.8932,-1.78154,-1.43813,-1.35323,-1.41034,-1.48942,1
-0.7594,-0.67475,1.45328,-1.28227,-1.33899,-0.94476,-1.11593,-0.941,-1.1868299999999998,-1.22721,1
-0.7594,-0.67475,1.45328,-2.69785,-2.64895,-2.73785,-1.61962,-1.56948,-1.57912,-1.6438700000000002,1
-0.7594,-0.67475,1.45328,-1.65698,-1.64129,-1.54246,-1.38511,-1.34647,-1.34648,-1.39244,1
-0.7594,-0.67475,1.45328,-1.86516,-1.7924400000000005,-1.54246,-1.38409,-1.34647,-1.2643799999999998,-1.39244,1
1.31652,-0.67475,-0.68794,-2.03169,-1.99397,-1.78154,-1.50542,-1.46136,-1.46508,-1.50019,1
-0.7594,-0.67475,1.45328,-1.90679,-1.8932,-1.30338,-1.42793,-1.35549,-1.40122,-1.4535,1
-0.7594,-0.67475,1.45328,-2.4064,-2.8001,-1.54246,-1.36676,-1.31043,-1.30999,-1.38166,1
-0.7594,-0.67475,1.45328,-1.74025,-1.74205,-1.42292,-1.32291,-1.25862,-1.23701,-1.37807,1
-0.7594,-0.67475,1.45328,-2.32314,-2.34665,-2.02062,-1.52989,-1.4388299999999998,-1.48333,-1.5720299999999998,1
-0.7594,-0.67475,1.45328,-1.65698,-1.64129,-1.662,-1.36166,-1.2789,-1.4149,-1.39244,1
-0.7594,-0.67475,1.45328,-2.19823,-2.0947400000000003,-1.662,-1.50236,-1.45235,-1.46508,-1.50019,1
-0.7594,-0.67475,1.45328,-2.36477,-2.24588,-1.662,-1.54417,-1.50191,-1.48333,-1.53611,1
-0.7594,-0.67475,1.45328,-2.23987,-2.14512,-1.662,-1.54009,-1.50416,-1.46508,-1.53611,1
1.31652,-0.67475,-0.68794,-1.61535,-1.94359,-1.54246,-1.45648,-1.41631,-1.40578,-1.4642700000000002,1
-0.7594,-0.67475,1.45328,-2.03169,-2.04435,-1.662,-1.48299,-1.43433,-1.37385,-1.50019,1
-0.7594,-0.67475,1.45328,-2.1566,-2.14512,-1.90108,-1.50236,-1.46361,-1.41947,-1.5397,1
-0.7594,-0.67475,1.45328,-1.24064,-1.28861,-1.18384,-1.25154,-1.2406,-1.10016,-1.3206,1
-0.7594,-0.67475,1.45328,-1.15737,-1.43976,-1.42292,-1.17813,-1.06039,-1.30999,-1.21284,1
-0.7594,-0.67475,1.45328,-0.8243,-0.93593,-0.94476,-0.92119,-0.8779299999999999,-0.99069,-0.96141,1
-0.7594,-0.67475,1.45328,-1.69862,-1.84282,-1.30338,-1.40142,-1.31494,-1.37841,-1.42476,1
-0.7594,-0.67475,1.45328,-1.28227,-1.28861,-0.94476,-1.23931,-1.09418,-1.40578,-1.25954,1
-0.7594,-0.67475,1.45328,-0.61612,-0.78478,-0.94476,-0.8518600000000001,-0.7427699999999999,-0.73525,-1.0117,1
-0.7594,-0.67475,1.45328,-0.44959,-0.28095,-0.34706,-0.70198,-0.66843,-0.66683,-0.6956100000000001,1
-0.7594,-0.67475,1.45328,-2.82275,-0.33133,-0.4666,-0.7427600000000001,-0.73601,-0.69419,-0.6381399999999999,1
-0.7594,-0.67475,1.45328,-1.49045,-1.54052,-1.0643,-1.29334,-1.20231,-1.30999,-1.3206,1
-0.7594,-0.67475,1.45328,-0.99083,-1.23822,-1.18384,-1.1506,-1.04913,-1.1868299999999998,-1.17692,1
1.31652,-0.67475,-0.68794,-0.61612,-0.73439,-0.34706,-0.7774300000000001,-0.64365,-0.49805,-0.92549,1
-0.7594,-0.67475,1.45328,-0.44959,-0.58325,-0.34706,-0.81006,-0.7630399999999999,-0.58472,-0.87161,1
1.31652,-0.67475,-0.68794,-0.32468,-0.38171,-0.22752,-0.61735,-0.49949,-0.68963,-0.59863,1
-0.7594,-0.67475,1.45328,-0.74103,-0.83516,-0.70568,-0.94158,-0.90045,-0.91771,-0.96141,1
-0.7594,1.48167,-0.68794,-0.07488,-0.33133,-0.70568,-0.4532,-0.26521,-0.45244,-0.6381399999999999,1
-0.7594,-0.67475,1.45328,-0.57449,-0.73439,-0.8252200000000001,-0.8294299999999999,-0.58734,-0.85841,-0.99733,1
-0.7594,-0.67475,1.45328,-0.99083,-1.0870799999999998,-1.18384,-1.14142,-1.155,-1.0363,-0.92549,1
-0.7594,-0.67475,1.45328,-1.99006,-1.94359,-1.90108,-1.4993,-1.47938,-1.43771,-1.50019,1
-0.7594,-0.67475,1.45328,-1.24064,-1.28861,-1.42292,-1.22911,-1.14599,-1.21876,-1.24876,1
-0.7594,-0.67475,1.45328,-1.99006,-1.94359,-1.662,-1.47076,-1.38927,-1.4422700000000002,-1.52174,1
1.31652,-0.67475,-0.68794,-1.69862,-1.69167,-1.42292,-1.32291,-1.25862,-1.29631,-1.3206,1
-0.7594,-0.67475,1.45328,-1.19901,-1.28861,-1.30338,-1.13225,-1.10094,-1.09104,-1.10509,1
-0.7594,-0.67475,1.45328,-1.65698,-1.38937,-0.94476,-1.31272,-1.25862,-1.25069,-1.24876,1
-0.7594,-0.67475,1.45328,-1.53208,-1.49014,-1.18384,-1.32495,-1.27664,-1.16859,-1.3206,1
-0.7594,-0.67475,1.45328,-2.94765,-2.85048,-2.02062,-1.64205,-1.5785,-1.59736,-1.6582400000000002,1
-0.7594,-0.67475,1.45328,-1.7818900000000002,-1.69167,-0.8252200000000001,-1.10166,-1.08742,-1.05455,-1.11945,1
-0.7594,-0.67475,1.45328,-0.90756,-0.93593,-1.18384,-0.95076,-0.83062,-0.8857799999999999,-1.04762,1
-0.7594,-0.67475,1.45328,-0.8243,-0.98631,-0.8252200000000001,-0.94566,-0.90271,-0.8949,-0.96141,1
-0.7594,-0.67475,1.45328,-0.69939,-0.63363,-0.58614,-0.5786100000000001,-0.40713,-0.6349,-0.77822,1
1.31652,-0.67475,-0.68794,0.05003,0.02135,0.01156,-0.30128,-0.22467,-0.35665,-0.39748,1
-0.7594,-0.67475,1.45328,-1.61535,-1.69167,-1.54246,-1.35758,-1.2834,-1.34648,-1.37089,1
-0.7594,-0.67475,1.45328,-1.53208,-1.64129,-1.30338,-1.2790700000000002,-1.16626,-1.30087,-1.33497,1
-0.7594,-0.67475,1.45328,-1.49045,-1.54052,-1.0643,-1.3168,-1.28115,-1.29631,-1.2846799999999998,1
-0.7594,-0.67475,1.45328,-1.65698,-1.69167,-1.54246,-1.37899,-1.29466,-1.05911,-1.4068,1
-0.7594,-0.67475,1.45328,-1.65698,-1.59091,-1.54246,-1.36676,-1.28115,-1.36929,-1.38884,1
-0.7594,-0.67475,1.45328,-0.9492,-1.03669,-1.0643,-1.15468,-1.16852,-1.17771,-1.0691700000000002,1
-0.7594,-0.67475,1.45328,-1.0741,-1.0870799999999998,-1.18384,-1.17405,-1.09869,-1.19139,-1.17692,1
-0.7594,1.48167,-0.68794,-1.53208,-1.54052,-1.30338,-1.27397,-1.18203,-1.45596,-1.3565200000000002,1
-0.7594,-0.67475,1.45328,-1.7818900000000002,-1.74205,-1.18384,-1.43099,-1.40279,-1.36473,-1.42836,1
-0.7594,-0.67475,1.45328,-1.44881,-1.43976,-1.42292,-1.29844,-1.25412,-1.22332,-1.33497,1
-0.7594,-0.67475,1.45328,-0.90756,-0.98631,-0.8252200000000001,-0.95688,-0.86666,-0.8903399999999999,-1.05839,1
-0.7594,-0.67475,1.45328,-1.32391,-1.38937,-0.8252200000000001,-1.25052,-1.20681,-1.2142,-1.26313,1
-0.7594,-0.67475,1.45328,-1.28227,-1.28861,-1.18384,-1.16691,-1.0536299999999998,-1.05911,-1.25235,1
-0.7594,-0.67475,1.45328,-1.15737,-1.18784,-0.94476,-1.16488,-1.16852,-1.09104,-1.0979,1
-0.7594,-0.67475,1.45328,-1.82352,-1.7924400000000005,-1.54246,-1.39327,-1.3509799999999998,-1.36929,-1.3565200000000002,1
1.31652,-0.67475,-0.68794,-1.57372,-1.49014,-1.54246,-1.24135,-1.23384,-1.28262,-1.10509,1
-0.7594,-0.67475,1.45328,-1.28227,-1.33899,-1.30338,-1.27295,-1.18654,-1.13666,-1.141,1
-0.7594,-0.67475,1.45328,-0.69939,-0.78478,-0.10798,-0.8549200000000001,-0.88469,-0.73069,-0.8608399999999999,1
1.31652,-0.67475,-0.68794,-0.24141,-0.33133,-0.58614,-0.41649,-0.34856,-0.34296,-0.60222,1
-0.7594,-0.67475,1.45328,0.46637,0.27326,0.25064000000000003,0.12797999999999998,0.01637,0.10862,0.09101,1
-0.7594,-0.67475,1.45328,-0.90756,-0.98631,-1.0643,-0.99664,-0.8035899999999999,-1.12753,-1.11945,1
-0.7594,-0.67475,1.45328,-1.61535,-1.64129,-1.78154,-1.3953,-1.35774,-1.3556,-1.35293,1
-0.7594,1.48167,-0.68794,-0.15815,-0.07942,-0.34706,-0.50112,-0.51075,-0.46156,-0.45855,1
-0.7594,-0.67475,1.45328,-1.36554,-1.43976,-1.0643,-1.21789,-1.14599,-1.22788,-1.17692,1
-0.7594,-0.67475,1.45328,-1.44881,-1.49014,-1.0643,-1.2597,-1.23159,-1.13666,-1.22721,1
-0.7594,-0.67475,1.45328,-1.32391,-1.38937,-1.30338,-1.27193,-1.26763,-1.20508,-1.21284,1
-0.7594,-0.67475,1.45328,-2.07333,-1.94359,-1.54246,-1.45444,-1.40054,-1.38297,-1.4642700000000002,1
1.31652,-0.67475,-0.68794,-1.57372,-1.43976,-0.8252200000000001,-1.23727,-1.1978,-1.13666,-1.17692,1
1.31652,-0.67475,-0.68794,-1.19901,-1.74205,-0.94476,-1.16386,-1.14374,-1.1549,-1.141,1
1.31652,-0.67475,-0.68794,-1.65698,-1.69167,-1.30338,-1.33719,-1.2608700000000002,-1.30087,-1.3565200000000002,1
1.31652,-0.67475,-0.68794,-1.90679,-1.94359,-1.54246,-1.42691,-1.39378,-1.37841,-1.42836,1
-0.7594,-0.67475,1.45328,-1.32391,-1.33899,-0.10798,-1.20056,-1.13247,-1.24157,-1.1877,1
-0.7594,-0.67475,1.45328,-1.0741,-1.18784,-1.0643,-1.03946,-0.99732,-0.91771,-1.12664,1
-0.7594,-0.67475,1.45328,-0.65776,-0.73439,-0.94476,-0.6917800000000001,-0.38235,-0.8629700000000001,-0.9219,1
-0.7594,-0.67475,1.45328,-1.57372,-1.59091,-1.54246,-1.31782,-1.30142,-1.24613,-1.3206,1
-0.7594,-0.67475,1.45328,-0.61612,-0.48248,-0.22752,-0.71523,-0.75854,-0.48893,-0.73153,1
-0.7594,-0.67475,1.45328,-0.57449,-0.53286,-0.34706,-0.6041,-0.60536,-0.49805,-0.66328,1
-0.7594,-0.67475,1.45328,-0.53285,-0.63363,-0.8252200000000001,-0.77437,-0.73601,-0.78542,-0.80696,1
1.31652,-0.67475,-0.68794,-0.36632,-0.4321,-0.4666,-0.46339,-0.2134,-0.58016,-0.70998,1
1.31652,-0.67475,-0.68794,0.05003,-0.02903,-0.34706,-0.36143,-0.39587,-0.18331,-0.37952,1
-0.7594,-0.67475,1.45328,-0.99083,-1.0870799999999998,-0.70568,-1.03743,-0.84414,-1.24613,-1.04762,1
-0.7594,-0.67475,1.45328,-0.61612,-0.78478,-0.8252200000000001,-0.93241,-0.77881,-0.93139,-1.01529,1
-0.7594,1.48167,-0.68794,-0.15815,-0.18018,-0.34706,-0.57963,-0.51075,-0.2791,-0.70639,1
-0.7594,1.48167,-0.68794,-0.03324,0.52518,0.25064000000000003,0.38797,0.73721,0.16335999999999998,0.10897,1
-0.7594,-0.67475,1.45328,-1.24064,-1.38937,-1.30338,-1.24542,-1.1933,-1.29174,-1.21284,1
-0.7594,-0.67475,1.45328,-0.74103,-0.93593,-0.70568,-0.93852,-0.89144,-0.99525,-0.85365,1
-0.7594,-0.67475,1.45328,-0.24141,-0.28095,-0.22752,-0.64488,-0.63464,-0.58928,-0.5663,1
-0.7594,-0.67475,1.45328,-1.03247,-1.0870799999999998,-1.18384,-1.11593,-1.08517,-1.09104,-1.141,1
-0.7594,-0.67475,1.45328,-0.40795,-0.4321,-0.58614,-0.75398,-0.63915,-0.79911,-0.8788,1
-0.7594,-0.67475,1.45328,-0.36632,-0.48248,-0.34706,-0.58472,-0.35982,-0.71244,-0.65969,1
-0.7594,-0.67475,1.45328,-1.36554,-1.33899,-1.54246,-1.24033,-1.17527,-1.24613,-1.24158,1
-0.7594,-0.67475,1.45328,-1.24064,-1.28861,-1.42292,-1.24848,-1.1978,-0.80367,-1.21284,1
-0.7594,-0.67475,1.45328,-1.11574,-1.23822,-0.94476,-1.11695,-1.04462,-1.08192,-1.16256,1
-0.7594,-0.67475,1.45328,-0.53285,-0.58325,-0.70568,-0.87429,-0.8261200000000001,-0.8903399999999999,-0.85006,1
-0.7594,-0.67475,1.45328,-0.53285,-0.53286,-0.70568,-0.82229,-0.71123,-0.90858,-0.78182,1
-0.7594,-0.67475,1.45328,-0.32468,-0.33133,-0.22752,-0.46135,-0.29675,-0.47524,-0.5663,1
-0.7594,-0.67475,1.45328,0.09166,-0.07942,-0.22752,-0.35022,-0.3418,-0.16963,-0.45855,1
-0.7594,1.48167,-0.68794,1.63214,1.18016,0.96788,1.2566700000000002,1.22377,1.28548,1.40923,1
-0.7594,-0.67475,1.45328,-1.44881,-1.43976,-1.42292,-1.28213,-1.21357,-1.2643799999999998,-1.2846799999999998,1
-0.7594,-0.67475,1.45328,-0.74103,-0.63363,-0.4666,-1.03437,-1.03336,-1.13666,-0.8644299999999999,1
-0.7594,-0.67475,1.45328,-0.49122,-0.38171,-0.70568,-0.7825300000000001,-0.8824299999999999,-0.77174,-0.5232,1
1.31652,-0.67475,-0.68794,0.2582,-0.07942,-0.22752,-0.24724,-0.1233,-0.20156,-0.42263,1
-0.7594,-0.67475,1.45328,-1.0741,-1.18784,-1.0643,-1.07821,-0.90721,-1.02718,-1.15537,1
-0.7594,-0.67475,1.45328,-0.53285,-0.58325,-0.70568,-0.73664,-0.66168,-0.74437,-0.7279399999999999,1
-0.7594,-0.67475,1.45328,-1.0741,-1.13746,-0.94476,-1.09248,-0.98831,-1.08192,-1.12664,1
-0.7594,1.48167,-0.68794,-1.03247,-1.03669,0.48972,-0.93954,-0.8396299999999999,-1.00437,-0.96141,1
-0.7594,-0.67475,1.45328,-0.90756,-1.03669,-0.4666,-1.0048,-0.8756799999999999,-0.9542,-1.13741,1
1.31652,-0.67475,-0.68794,-0.8243,-0.78478,-1.42292,-0.95382,-1.01534,-0.8949,-0.8177300000000001,1
-0.7594,1.48167,-0.68794,-1.24064,-1.18784,-1.42292,-1.11492,-0.98605,-0.98613,-1.141,1
-0.7594,-0.67475,1.45328,-1.03247,-0.98631,-0.94476,-1.43099,-1.14149,-0.99981,-1.10509,1
-0.7594,-0.67475,1.45328,-1.69862,-1.69167,-1.54246,-1.33617,-1.27664,-1.32367,-1.3565200000000002,1
1.31652,-0.67475,-0.68794,-0.86593,-0.63363,-0.8252200000000001,-0.81311,-0.83062,-0.77174,-0.78182,1
-0.7594,-0.67475,1.45328,-1.40718,-1.28861,-0.70568,-1.23421,-1.25186,-1.16859,-1.141,1
-0.7594,-0.67475,1.45328,-2.07333,-2.0947400000000003,-1.54246,-1.5146,-1.48163,-1.4742,-1.50019,1
-0.7594,1.48167,-0.68794,-1.15737,-1.03669,-0.8252200000000001,-1.01397,-1.00408,-0.96788,-0.99733,1
-0.7594,-0.67475,1.45328,-1.86516,-1.8932,-1.18384,-1.3993799999999998,-1.36224,-1.34192,-1.4068,1
1.31652,-0.67475,-0.68794,-1.7818900000000002,-1.64129,-1.0643,-1.38409,-1.38252,-1.33736,-1.37089,1
-0.7594,-0.67475,1.45328,-0.90756,-0.83516,-0.94476,-0.73868,-0.58959,-0.67595,-0.89676,1
1.31652,-0.67475,-0.68794,-0.36632,-0.38171,-0.10798,-0.40222,-0.06698,-0.7215600000000001,-0.55912,1
-0.7594,-0.67475,1.45328,-0.15815,-0.18018,1.08742,-0.44096,-0.41614,-0.35209,-0.4801,1
-0.7594,-0.67475,1.45328,-0.49122,-0.53286,-0.70568,-0.72339,-0.5828300000000001,-0.73069,-0.85365,1
-0.7594,1.48167,-0.68794,0.2582,0.1725,0.01156,0.27378,0.36327,0.39599,0.0084,1
1.31652,-0.67475,-0.68794,0.42474,0.42441,0.37018,0.24319,0.31371,0.23178,0.14489000000000002,1
1.31652,-0.67475,-0.68794,0.54964,0.5755600000000001,0.01156,0.44303,0.49618,0.75179,0.17363,1
-0.7594,-0.67475,1.45328,-0.24141,-0.28095,-0.4666,-0.6459,-0.5693199999999999,-0.54823,-0.7387100000000001,1
1.31652,-0.67475,-0.68794,0.17493,0.12212,0.1311,-0.10347,0.06817999999999999,-0.23805,-0.24303,1
-0.7594,-0.67475,1.45328,-1.24064,-1.33899,-1.0643,-1.22197,-1.19104,-1.15034,-1.24158,1
-0.7594,-0.67475,1.45328,-1.61535,-1.84282,-1.54246,-1.30864,-1.1933,-1.28718,-1.4104,1
-0.7594,-0.67475,1.45328,-1.11574,-1.18784,-1.18384,-1.15468,-1.0919299999999998,-1.1549,-1.16256,1
-0.7594,-0.67475,1.45328,-0.61612,-0.73439,-0.8252200000000001,-0.95178,-0.90946,-0.92227,-0.92908,1
-0.7594,-0.67475,1.45328,-0.65776,-0.98631,-1.18384,-1.0048,-0.91848,-0.8264799999999999,-1.10149,1
-0.7594,-0.67475,1.45328,-0.74103,-0.73439,-0.8252200000000001,-0.96911,-0.91622,-1.19139,-0.90035,1
-0.7594,-0.67475,1.45328,-1.40718,-1.38937,-1.54246,-1.27397,-0.24719,-1.22788,-1.28827,1
-0.7594,-0.67475,1.45328,-0.8243,-0.98631,-1.0643,-1.06292,-0.99281,-0.96788,-1.04762,1
-0.7594,-0.67475,1.45328,-1.19901,-1.18784,-1.30338,-1.22401,-1.22258,-1.22332,-1.17692,1
-0.7594,-0.67475,1.45328,-0.90756,-0.88554,-0.58614,-1.06903,-1.07165,-0.977,-1.04043,1
-0.7594,-0.67475,1.45328,-1.53208,-1.59091,-1.54246,-1.33005,-1.26538,-1.27806,-1.3565200000000002,1
-0.7594,-0.67475,1.45328,-1.0741,-0.98631,-1.0643,-1.0517,-1.02885,-0.99069,-1.04762,1
-0.7594,-0.67475,1.45328,-0.78266,-0.88554,-0.94476,-0.90386,-0.75403,-0.96788,-0.99733,1
-0.7594,-0.67475,1.45328,-1.24064,-1.23822,-1.18384,-1.1659,-1.14824,-1.08192,-1.17692,1
-0.7594,-0.67475,1.45328,-0.44959,-0.53286,0.1311,-0.7753899999999999,-0.91622,-0.7170000000000001,-0.8321,1
-0.7594,-0.67475,1.45328,-0.40795,-0.58325,-0.58614,-0.67445,-0.54904,-0.74437,-0.70998,1
-0.7594,-0.67475,1.45328,-1.99006,-1.84282,-1.662,-1.48503,-1.42757,-1.47876,-1.4642700000000002,1
-0.7594,-0.67475,1.45328,-0.65776,-0.63363,-0.4666,-0.86715,-0.85765,-0.8949,-0.78182,1
-0.7594,-0.67475,1.45328,-0.40795,-0.4321,-0.8252200000000001,-0.8386,-0.8779299999999999,-0.74437,-0.80337,1
-0.7594,-0.67475,1.45328,-1.19901,-1.28861,-1.0643,-1.10166,-0.8756799999999999,-1.25069,-1.23439,1
-0.7594,1.48167,-0.68794,-1.19901,-0.88554,-0.58614,-0.36959,-0.16384,-0.43875,-0.53757,1
-0.7594,1.48167,-0.68794,-0.32468,-0.4321,0.25064000000000003,0.17488,0.24839,0.16792,0.24546,1
1.31652,-0.67475,-0.68794,-0.15815,-0.07942,0.25064000000000003,-0.10959,-0.06698,-0.21524,-0.38671,1
-0.7594,-0.67475,1.45328,-1.40718,-1.38937,-0.94476,-1.23013,-1.12346,-1.2643799999999998,-1.25594,1
-0.7594,-0.67475,1.45328,-0.90756,-0.78478,-0.94476,-0.89366,-0.75178,-0.95876,-0.97937,1
-0.7594,-0.67475,1.45328,-0.61612,-0.58325,-0.10798,-0.68261,-0.62563,-0.78542,-0.70639,1
-0.7594,1.48167,-0.68794,0.00839,0.02135,-0.58614,-0.11061,0.25514000000000003,-0.1605,-0.42263,1
-0.7594,-0.67475,1.45328,-1.61535,-1.49014,-1.30338,-1.28927,-1.20681,-1.25981,-1.3206,1
1.31652,-0.67475,-0.68794,-1.44881,-1.43976,-1.18384,-1.28825,-1.29016,-1.31455,-1.16256,1
-0.7594,-0.67475,1.45328,-1.28227,-1.28861,-1.18384,-1.24542,-1.17077,-1.15034,-1.2739,1
-0.7594,-0.67475,1.45328,-0.99083,-1.0870799999999998,-1.30338,-1.07107,-0.94325,-1.1868299999999998,-1.08353,1
-0.7594,-0.67475,1.45328,-0.8243,-1.0870799999999998,-1.0643,-0.97319,-0.9838,-0.94051,-0.85365,1
1.31652,-0.67475,-0.68794,-0.49122,-0.53286,-0.8252200000000001,-0.71217,-0.59635,-0.5163,-0.8177300000000001,1
-0.7594,1.48167,-0.68794,-0.19978,-0.07942,0.01156,-0.34104,-0.46344,-0.04647,-0.13527999999999998,1
1.31652,-0.67475,-0.68794,-0.65776,-0.58325,-0.4666,-0.78762,-0.75403,-0.7763,-0.7459,1
1.31652,-0.67475,-0.68794,-0.40795,-0.53286,-0.4666,-0.71115,-0.56481,-0.7215600000000001,-0.7459,1
1.31652,-0.67475,-0.68794,-0.44959,-0.33133,-0.22752,-0.62347,-0.65492,-0.44331,-0.67406,1
-0.7594,1.48167,-0.68794,-0.03324,-0.02903,-0.58614,-0.10755,-0.17736,0.03564,-0.13527999999999998,1
1.31652,-0.67475,-0.68794,-0.61612,-0.58325,-0.22752,-0.7519399999999999,-0.8351299999999999,-0.6349,-0.7459,1
-0.7594,1.48167,-0.68794,-0.90756,-1.03669,-0.22752,-1.03743,-1.03111,-0.95876,-0.96141,1
-0.7594,-0.67475,1.45328,-0.61612,-0.53286,-0.70568,-0.755,-0.74502,-1.0363,-0.70998,1
-0.7594,1.48167,-0.68794,-0.53285,0.1725,0.37018,-0.16873,-0.26521,-0.26086,0.0084,1
-0.7594,-0.67475,1.45328,-1.24064,-1.03669,-0.58614,-1.1363299999999998,-1.20456,-0.97244,-1.0691700000000002,1
1.31652,-0.67475,-0.68794,-0.44959,-0.28095,0.1311,-0.49398,-0.5445399999999999,-0.33384,-0.38671,1
-0.7594,-0.67475,1.45328,-1.94843,-1.84282,-1.662,-1.48401,-1.45685,-1.43315,-1.4642700000000002,1
-0.7594,-0.67475,1.45328,-1.57372,-1.49014,-0.94476,-1.29844,-1.26538,-1.11385,-1.21284,1
1.31652,-0.67475,-0.68794,-2.23987,-2.14512,-1.78154,-1.52683,-1.4771299999999998,-1.48333,-1.52174,1
-0.7594,1.48167,-0.68794,-1.19901,-1.03669,-1.0643,-1.11593,-1.0536299999999998,-1.16859,-1.0691700000000002,1
-0.7594,-0.67475,1.45328,-0.32468,-0.33133,0.01156,-0.62755,-0.71799,-0.52542,-0.49447,1
1.31652,-0.67475,-0.68794,-0.44959,-0.33133,-0.4666,-0.50621,-0.42064,-0.79455,-0.50165,1
1.31652,-0.67475,-0.68794,-0.28305,-0.23057,-0.34706,-0.4481,-0.23818000000000006,-0.77174,-0.44059,1
1.31652,-0.67475,-0.68794,-0.15815,0.32365,0.01156,-0.00253,-0.0805,0.04476,0.00122,1
